Instrument,SoldQuantity,BuyAvg,BuyValue,SellAvg,SellValue,NetRealizedPnL,RealisedGLPerc,CloseQuantityAsOnLastDay,BuyAvgOpenPrice,SellAvgPrice,CMP,NetUnrealizedPnL,NetUnrealizedPnlPerc,TotalGL,TotalGLPerc,DayGL,DayGLPerc,AssetType
PIDILITIND-OPT-27May2021-CE-1900-NSE,3000,43.06,129180,39.87,119610,-9570,-7.41%,0,0,0,0,0,0,-9570,-7.41%,,%,FnO
PIDILITIND-OPT-28Oct2021-PE-2300-NSE,2500,45.17,112925,38.6,96500,-16425,-14.55%,0,0,0,0,0,0,-16425,-14.55%,,%,FnO
PIDILITIND-OPT-29Jul2021-CE-2300-NSE,2000,44.56,89120,46.82,93640,4520,5.07%,0,0,0,0,0,0,4520,5.07%,,%,FnO
PIDILITIND-OPT-30Sep2021-CE-2300-NSE,2500,45.16,112900,49.86,124650,11750,10.41%,0,0,0,0,0,0,11750,10.41%,,%,FnO
PIIND-FUT-28Oct2021-NSE,500,3205.62,1602810,3199.22,1599610,-3200,-0.20%,0,0,0,0,0,0,-3200,-0.20%,,%,FnO
PIIND-OPT-24Feb2022-CE-2600-NSE,750,89.13,66846.93,99.87,74899.85,8052.92,12.05%,0,0,0,0,0,0,8052.92,12.05%,,%,FnO
PNB-FUT-24Feb2022-NSE,32000,42.86,1371423.17,37.99,1215704.8,-155718.37,-11.35%,0,0,0,0,0,0,-155718.37,-11.35%,,%,FnO
PNB-FUT-30Sep2021-NSE,32000,41.51,1328320,40.47,1294880,-33440,-2.52%,0,0,0,0,0,0,-33440,-2.52%,,%,FnO
PNB-OPT-24Feb2022-CE-42-NSE,32000,2.2,70481.6,2,63892.54,-6589.06,-9.35%,0,0,0,0,0,0,-6589.06,-9.35%,,%,FnO
PNB-OPT-24Feb2022-CE-46-NSE,32000,0.05,1636.45,0.95,30330.4,28693.95,94.60%,0,0,0,0,0,0,28693.95,1753.43%,,%,FnO
PNB-OPT-29Jul2021-CE-45-NSE,64000,2.05,131200,2.1,134400,3200,2.44%,0,0,0,0,0,0,3200,2.44%,,%,FnO
PNB-OPT-30Sep2021-CE-40-NSE,32000,0.15,4800,0.85,27200,22400,82.35%,0,0,0,0,0,0,22400,466.67%,,%,FnO
PNB-OPT-30Sep2021-PE-40-NSE,32000,2.1,67200,1.3,41600,-25600,-61.54%,0,0,0,0,0,0,-25600,-38.10%,,%,FnO
POLYCAB-OPT-28Oct2021-PE-2100-NSE,2100,17.76,37302,20.3,42630,5328,12.42%,0,0,0,0,0,0,5328,14.28%,,%,FnO
POLYCAB-OPT-28Oct2021-PE-2300-NSE,2100,76.21,160041,62.37,130977,-29064,-18.16%,0,0,0,0,0,0,-29064,-18.16%,,%,FnO
POWERGRID-FUT-28Oct2021-NSE,10666,199.53,2128186.98,199.85,2131600.1,3413.12,0.16%,0,0,0,0,0,0,3413.12,0.16%,,%,FnO
POWERGRID-FUT-29Jul2021-NSE,16000,231.82,3709120,231.64,3706240,-2880,-0.08%,0,0,0,0,0,0,-2880,-0.08%,,%,FnO
PVR-FUT-28Oct2021-NSE,2035,1643.35,3344217.25,1661.53,3381213.55,36996.3,1.11%,0,0,0,0,0,0,36996.3,1.11%,,%,FnO
PVR-OPT-25Nov2021-CE-1800-NSE,2849,83.1,236751.9,19.43,55356.07,-181395.83,-76.62%,0,0,0,0,0,0,-181395.83,-76.62%,,%,FnO
PVR-OPT-25Nov2021-CE-2000-NSE,2849,3.65,10398.85,24.88,70883.12,60484.27,85.33%,0,0,0,0,0,0,60484.27,581.64%,,%,FnO
PVR-OPT-27Jan2022-CE-1300-NSE,6512,65.79,428413.31,70.33,457965.47,29552.16,6.78%,0,0,0,0,0,0,29552.16,6.90%,,%,FnO
PVR-OPT-27Jan2022-PE-1300-NSE,3256,80.2,261118.43,49.85,162312.38,-98806.05,-37.84%,0,0,0,0,0,0,-98806.05,-37.84%,,%,FnO
PVR-OPT-28Oct2021-CE-1800-NSE,2035,59.28,120634.8,48.85,99409.75,-21225.05,-17.59%,0,0,0,0,0,0,-21225.05,-17.59%,,%,FnO
PVR-OPT-30Sep2021-CE-1500-NSE,2849,57.18,162905.82,53.85,153418.65,-9487.17,-6.18%,0,0,0,0,0,0,-9487.17,-5.82%,,%,FnO
PVR-OPT-31Mar2022-CE-1660-NSE,2035,75.19,153017.33,70.38,143217.37,-9799.96,-6.40%,0,0,0,0,0,0,-9799.96,-6.40%,,%,FnO
RBLBANK-OPT-29Apr2021-CE-180-NSE,11600,6.41,74356,5.24,60784,-13572,-18.25%,0,0,0,0,0,0,-13572,-18.25%,,%,FnO
RBLBANK-OPT-29Apr2021-CE-190-NSE,11600,2.11,24476,3.9,45240,20764,84.83%,0,0,0,0,0,0,20764,84.83%,,%,FnO
RBLBANK-OPT-29Apr2021-PE-180-NSE,11600,2.01,23316,0,0,-23316,-100.00%,0,0,0,0,0,0,-23316,-100.00%,,%,FnO
RBLBANK-OPT-29Jul2021-CE-220-NSE,14500,9.64,139780,6.87,99615,-40165,-28.73%,0,0,0,0,0,0,-40165,-28.73%,,%,FnO
RBLBANK-OPT-30Dec2021-CE-140-NSE,5800,9.01,52258,7.98,46284,-5974,-11.43%,0,0,0,0,0,0,-5974,-11.43%,,%,FnO
RBLBANK-OPT-30Dec2021-PE-140-NSE,11600,11.44,132704,10.21,118436,-14268,-10.75%,0,0,0,0,0,0,-14268,-10.75%,,%,FnO
RBLBANK-OPT-30Sep2021-CE-170-NSE,17400,7.06,122844,8.48,147552,24708,20.11%,0,0,0,0,0,0,24708,20.11%,,%,FnO
RECLTD-FUT-28Oct2021-NSE,6000,159.57,957420,161.36,968160,10740,1.12%,0,0,0,0,0,0,10740,1.12%,,%,FnO
RECLTD-FUT-29Jul2021-NSE,18000,145.07,2611260,147.13,2648340,37080,1.42%,0,0,0,0,0,0,37080,1.42%,,%,FnO
RECLTD-OPT-28Oct2021-CE-165-NSE,18000,6.96,125280,4.66,83880,-41400,-33.05%,0,0,0,0,0,0,-41400,-33.05%,,%,FnO
RECLTD-OPT-29Jul2021-CE-150-NSE,18000,4.51,81180,2.64,47520,-33660,-70.83%,0,0,0,0,0,0,-33660,-41.46%,,%,FnO
RELIANCE-FUT-24Feb2022-NSE,2000,2375.46,4750925.57,2389.3,4778591.97,27666.4,0.58%,0,0,0,0,0,0,27666.4,0.58%,,%,FnO
RELIANCE-FUT-24Jun2021-NSE,500,2195.36,1097680,2183.47,1091735,-5945,-0.54%,0,0,0,0,0,0,-5945,-0.54%,,%,FnO
RELIANCE-FUT-30Dec2021-NSE,4000,2416.99,9667960,2384.08,9536300,-131660,-1.35%,0,0,0,0,0,0,-131660,-1.36%,,%,FnO
RELIANCE-OPT-24Feb2022-PE-2400-NSE,2000,66.11,132228.27,69.75,139500.91,7272.64,5.50%,0,0,0,0,0,0,7272.64,5.50%,,%,FnO
RELIANCE-OPT-24Jun2021-CE-2320-NSE,2000,4.42,8840,20.46,40920,32080,78.40%,0,0,0,0,0,0,32080,362.90%,,%,FnO
RELIANCE-OPT-24Jun2021-PE-2160-NSE,2000,5.57,11140,22.1,44200,33060,74.80%,0,0,0,0,0,0,33060,296.77%,,%,FnO
RELIANCE-OPT-30Dec2021-CE-2400-NSE,2000,10.63,21260,26.86,53720,32460,60.42%,0,0,0,0,0,0,32460,152.68%,,%,FnO
RELIANCE-OPT-30Dec2021-CE-2500-NSE,4500,42.51,191290,49.5,222730,31440,12.51%,0,0,0,0,0,0,31440,16.44%,,%,FnO
RELIANCE-OPT-30Dec2021-PE-2300-NSE,2000,11.32,22640,24.85,49700,27060,54.45%,0,0,0,0,0,0,27060,119.52%,,%,FnO
RELIANCE-OPT-30Sep2021-CE-2200-NSE,4000,61.21,244840,59.81,239240,-5600,-2.29%,0,0,0,0,0,0,-5600,-2.29%,,%,FnO
RELIANCE-OPT-30Sep2021-PE-2200-NSE,4000,60.31,241240,7.32,29280,-211960,-87.86%,0,0,0,0,0,0,-211960,-87.86%,,%,FnO
RELIANCE-OPT-31Mar2022-PE-2300-NSE,2000,63.36,126724.68,22.8,45606.8,-81117.88,-64.01%,0,0,0,0,0,0,-81117.88,-64.01%,,%,FnO
SAIL-FUT-30Sep2021-NSE,28500,120.12,3423420,120.07,3421995,-1425,-0.04%,0,0,0,0,0,0,-1425,-0.04%,,%,FnO
SAIL-OPT-25Nov2021-CE-125-NSE,4750,4.26,20235,3.54,16815,-3420,-16.90%,0,0,0,0,0,0,-3420,-16.90%,,%,FnO
SAIL-OPT-27May2021-CE-130-NSE,38000,8.68,329840,10.71,406980,77140,23.39%,0,0,0,0,0,0,77140,23.39%,,%,FnO
SAIL-OPT-27May2021-PE-130-NSE,19000,7.36,139840,8.34,158460,18620,13.32%,0,0,0,0,0,0,18620,13.32%,,%,FnO
SAIL-OPT-31Mar2022-CE-100-NSE,19000,5.31,100836.89,3.44,65405.35,-35431.54,-35.14%,0,0,0,0,0,0,-35431.54,-35.14%,,%,FnO
SBILIFE-OPT-30Sep2021-CE-1250-NSE,2250,11.53,25942.5,8.95,20137.5,-5805,-28.83%,0,0,0,0,0,0,-5805,-22.38%,,%,FnO
SBIN-FUT-24Jun2021-NSE,7500,424.51,3183825,426.56,3199185,15360,0.48%,0,0,0,0,0,0,15360,0.48%,,%,FnO
SBIN-FUT-26Aug2021-NSE,9000,431,3879030,425.14,3826245,-52785,-1.36%,0,0,0,0,0,0,-52785,-1.36%,,%,FnO
SBIN-FUT-27May2021-NSE,7500,387.68,2907600,390.84,2931300,23700,0.82%,0,0,0,0,0,0,23700,0.82%,,%,FnO
SBIN-FUT-29Apr2021-NSE,9000,333.65,3002850,335.83,3022470,19620,0.65%,0,0,0,0,0,0,19620,0.65%,,%,FnO
SBIN-FUT-30Dec2021-NSE,7500,465.13,3488475,468.84,3516300,27825,0.80%,0,0,0,0,0,0,27825,0.80%,,%,FnO
SBIN-FUT-30Sep2021-NSE,7500,413.12,3098400,414.74,3110550,12150,0.39%,0,0,0,0,0,0,12150,0.39%,,%,FnO
SBIN-FUT-31Mar2022-NSE,9000,470.83,4237439.52,469.53,4225749.12,-11690.4,-0.28%,0,0,0,0,0,0,-11690.4,-0.28%,,%,FnO
SBIN-OPT-24Feb2022-CE-500-NSE,9000,24.13,217143.78,28.46,256100.02,38956.24,17.94%,0,0,0,0,0,0,38956.24,17.94%,,%,FnO
SBIN-OPT-24Feb2022-CE-550-NSE,6000,14.82,88929.09,6.93,41582.23,-47346.86,-53.24%,0,0,0,0,0,0,-47346.86,-53.24%,,%,FnO
SBIN-OPT-24Feb2022-CE-580-NSE,12000,1.31,15751.86,6.43,77171.21,61419.35,79.59%,0,0,0,0,0,0,61419.35,389.92%,,%,FnO
SBIN-OPT-24Feb2022-PE-490-NSE,12000,5.82,69787.31,7.93,95150.93,25363.62,26.66%,0,0,0,0,0,0,25363.62,36.34%,,%,FnO
SBIN-OPT-24Feb2022-PE-520-NSE,12000,7.5,90050.58,13.47,161675.9,71625.32,44.30%,0,0,0,0,0,0,71625.32,79.54%,,%,FnO
SBIN-OPT-24Feb2022-PE-550-NSE,6000,30.03,180188.98,19.92,119494.35,-60694.63,-33.68%,0,0,0,0,0,0,-60694.63,-33.68%,,%,FnO
SBIN-OPT-24Jun2021-CE-440-NSE,6000,11.36,68160,10.38,62280,-5880,-8.63%,0,0,0,0,0,0,-5880,-8.63%,,%,FnO
SBIN-OPT-24Jun2021-PE-400-NSE,9000,3.36,30240,3.83,34470,4230,12.27%,0,0,0,0,0,0,4230,13.99%,,%,FnO
SBIN-OPT-25Nov2021-PE-480-NSE,7500,5.97,44775,6.68,50100,5325,10.63%,0,0,0,0,0,0,5325,11.89%,,%,FnO
SBIN-OPT-25Nov2021-PE-520-NSE,15000,21.35,320250,19.82,297225,-23025,-7.19%,0,0,0,0,0,0,-23025,-7.19%,,%,FnO
SBIN-OPT-26Aug2021-CE-420-NSE,7500,3.76,28200,2.49,18675,-9525,-51.00%,0,0,0,0,0,0,-9525,-33.78%,,%,FnO
SBIN-OPT-26Aug2021-CE-440-NSE,7500,0.61,4575,2.79,20925,16350,78.14%,0,0,0,0,0,0,16350,357.38%,,%,FnO
SBIN-OPT-27Jan2022-CE-470-NSE,7500,11.87,89021.86,19.27,144498.42,55476.56,62.32%,0,0,0,0,0,0,55476.56,62.32%,,%,FnO
SBIN-OPT-27May2021-PE-390-NSE,12000,12.82,153840,10.33,123960,-29880,-19.42%,0,0,0,0,0,0,-29880,-19.42%,,%,FnO
SBIN-OPT-31Mar2022-CE-460-NSE,9000,21.53,193733.25,11.08,99681.26,-94051.99,-94.35%,0,0,0,0,0,0,-94051.99,-48.55%,,%,FnO
SBIN-OPT-31Mar2022-CE-500-NSE,19500,14.91,290670.73,8.88,173124.39,-117546.34,-37.15%,0,0,0,0,0,0,-117546.34,-40.44%,,%,FnO
SBIN-OPT-31Mar2022-PE-450-NSE,9000,1.56,14065.35,7.98,71812.69,57747.34,80.41%,0,0,0,0,0,0,57747.34,410.56%,,%,FnO
SBIN-OPT-31Mar2022-PE-480-NSE,18000,1.35,24286.41,5.33,95962.33,71675.92,74.69%,0,0,0,0,0,0,71675.92,295.13%,,%,FnO
SHREECEM-FUT-26Aug2021-NSE,125,28255.6,3531950,28492.08,3561510,29560,0.84%,0,0,0,0,0,0,29560,0.84%,,%,FnO
SHREECEM-FUT-29Jul2021-NSE,100,28290.32,2829032,28191.87,2819187,-9845,-0.35%,0,0,0,0,0,0,-9845,-0.35%,,%,FnO
SIEMENS-FUT-25Nov2021-NSE,275,2389.36,657074,2401.89,660519.75,3445.75,0.52%,0,0,0,0,0,0,3445.75,0.52%,,%,FnO
SIEMENS-FUT-29Jul2021-NSE,3850,2012.76,7749106.75,2015.43,7759386.25,10279.5,0.13%,0,0,0,0,0,0,10279.5,0.13%,,%,FnO
SIEMENS-OPT-25Nov2021-CE-2400-NSE,2200,77.11,169642,71.88,158136,-11506,-6.78%,0,0,0,0,0,0,-11506,-6.78%,,%,FnO
SIEMENS-OPT-26Aug2021-CE-2000-NSE,3025,55.1,166677.5,74.85,226421.25,59743.75,35.84%,0,0,0,0,0,0,59743.75,35.84%,,%,FnO
SRF-FUT-26Aug2021-NSE,375,8802.34,3300877.5,8885.77,3332163.75,31286.25,0.95%,0,0,0,0,0,0,31286.25,0.95%,,%,FnO
SRF-OPT-24Jun2021-CE-7000-NSE,2000,201.27,402540,209.59,419180,16640,4.13%,0,0,0,0,0,0,16640,4.13%,,%,FnO
SRTRANSFIN-FUT-24Feb2022-NSE,1600,1277.71,2044332.72,1241.21,1985937.92,-58394.8,-2.86%,0,0,0,0,0,0,-58394.8,-2.86%,,%,FnO
SRTRANSFIN-FUT-28Oct2021-NSE,2000,1340.3,2680600,1348.66,2697320,16720,0.62%,0,0,0,0,0,0,16720,0.62%,,%,FnO
SUNPHARMA-FUT-27May2021-NSE,4200,714.12,2999304,713.83,2998086,-1218,-0.04%,0,0,0,0,0,0,-1218,-0.04%,,%,FnO
SUNPHARMA-FUT-29Apr2021-NSE,4200,653.1,2743020,659.23,2768766,25746,0.94%,0,0,0,0,0,0,25746,0.94%,,%,FnO
SUNPHARMA-OPT-27May2021-CE-680-NSE,5600,25.58,143248,26.46,148176,4928,3.44%,0,0,0,0,0,0,4928,3.44%,,%,FnO
SUNPHARMA-OPT-27May2021-PE-680-NSE,4200,8,33600,8.48,35616,2016,6.00%,0,0,0,0,0,0,2016,6.00%,,%,FnO
SUNTV-FUT-24Jun2021-NSE,4500,556.07,2502315,561.36,2526120,23805,0.94%,0,0,0,0,0,0,23805,0.95%,,%,FnO
SUNTV-OPT-24Jun2021-CE-560-NSE,4500,27.53,123885,14.97,67365,-56520,-45.62%,0,0,0,0,0,0,-56520,-45.62%,,%,FnO
SUNTV-OPT-25Nov2021-CE-600-NSE,6000,29.53,177180,29.35,176100,-1080,-0.61%,0,0,0,0,0,0,-1080,-0.61%,,%,FnO
TATACHEM-FUT-24Jun2021-NSE,1000,693.36,693360,701.82,701820,8460,1.22%,0,0,0,0,0,0,8460,1.22%,,%,FnO
TATACHEM-FUT-27May2021-NSE,4000,748.11,2992440,751.21,3004840,12400,0.41%,0,0,0,0,0,0,12400,0.41%,,%,FnO
TATACHEM-FUT-29Jul2021-NSE,3000,768.22,2304660,768.46,2305380,720,0.03%,0,0,0,0,0,0,720,0.03%,,%,FnO
TATACHEM-FUT-30Dec2021-NSE,3000,895.24,2685720,899.67,2699010,13290,0.49%,0,0,0,0,0,0,13290,0.49%,,%,FnO
TATACHEM-FUT-30Sep2021-NSE,2000,848.23,1696460,851.58,1703160,6700,0.39%,0,0,0,0,0,0,6700,0.39%,,%,FnO
TATACHEM-OPT-26Aug2021-CE-800-NSE,8000,17.13,137040,18.87,150960,13920,10.16%,0,0,0,0,0,0,13920,10.16%,,%,FnO
TATACHEM-OPT-26Aug2021-CE-840-NSE,4000,28.09,112360,29.45,117800,5440,4.84%,0,0,0,0,0,0,5440,4.84%,,%,FnO
TATACHEM-OPT-26Aug2021-CE-900-NSE,4000,9.17,36680,10.17,40680,4000,9.83%,0,0,0,0,0,0,4000,10.91%,,%,FnO
TATACHEM-OPT-27Jan2022-CE-900-NSE,4000,33.23,132907.95,38.89,155553.67,22645.72,17.04%,0,0,0,0,0,0,22645.72,17.04%,,%,FnO
TATACHEM-OPT-27Jan2022-CE-920-NSE,4000,33.04,132155.24,34.44,137771.51,5616.27,4.25%,0,0,0,0,0,0,5616.27,4.25%,,%,FnO
TATACHEM-OPT-27May2021-CE-800-NSE,4000,40.04,160160,14.47,57880,-102280,-63.86%,0,0,0,0,0,0,-102280,-63.86%,,%,FnO
TATACHEM-OPT-28Oct2021-CE-1150-NSE,4000,47.04,188160,49.63,198520,10360,5.51%,0,0,0,0,0,0,10360,5.51%,,%,FnO
TATACHEM-OPT-28Oct2021-CE-950-NSE,5000,43.1,215500,51.87,259350,43850,20.35%,0,0,0,0,0,0,43850,20.35%,,%,FnO
TATACHEM-OPT-28Oct2021-PE-1080-NSE,4000,47.05,188200,48.06,192240,4040,2.15%,0,0,0,0,0,0,4040,2.15%,,%,FnO
TATACHEM-OPT-29Apr2021-CE-800-NSE,12000,33.61,403320,35.05,420600,17280,4.28%,0,0,0,0,0,0,17280,4.28%,,%,FnO
TATACHEM-OPT-29Jul2021-CE-800-NSE,20000,18.56,371100,18.21,364100,-7000,-1.89%,0,0,0,0,0,0,-7000,-1.89%,,%,FnO
TATACHEM-OPT-29Jul2021-CE-850-NSE,10000,5.1,50950,7.22,72200,21250,17.66%,0,0,0,0,0,0,21250,41.71%,,%,FnO
TATACONSUM-FUT-24Jun2021-NSE,4050,718.12,2908386,705.16,2855898,-52488,-1.84%,0,0,0,0,0,0,-52488,-1.80%,,%,FnO
TATACONSUM-FUT-30Sep2021-NSE,2700,868.24,2344248,866.74,2340198,-4050,-0.17%,0,0,0,0,0,0,-4050,-0.17%,,%,FnO
TATACONSUM-OPT-24Jun2021-PE-700-NSE,4050,11.42,46251,11.97,48478.5,2227.5,4.82%,0,0,0,0,0,0,2227.5,4.82%,,%,FnO
TATACONSUM-OPT-30Sep2021-CE-860-NSE,4050,0.66,2673,4.98,20169,17496,86.75%,0,0,0,0,0,0,17496,654.55%,,%,FnO
TATACONSUM-OPT-30Sep2021-CE-900-NSE,4050,0.11,445.5,12.47,50503.5,50058,99.12%,0,0,0,0,0,0,50058,11236.36%,,%,FnO
TATACONSUM-OPT-30Sep2021-PE-860-NSE,4050,35.14,142317,13.47,54553.5,-87763.5,-160.88%,0,0,0,0,0,0,-87763.5,-61.67%,,%,FnO
TATAMOTORS-FUT-28Oct2021-NSE,8550,319.6,2732580,325.87,2786188.5,53608.5,1.96%,0,0,0,0,0,0,53608.5,1.96%,,%,FnO
TATAMOTORS-FUT-29Jul2021-NSE,11400,340.1,3877140,344.21,3923994,46854,1.21%,0,0,0,0,0,0,46854,1.21%,,%,FnO
TATAMOTORS-OPT-24Jun2021-CE-340-NSE,11400,0.71,8094,3.5,39900,31806,79.71%,0,0,0,0,0,0,31806,392.96%,,%,FnO
TATAMOTORS-OPT-24Jun2021-PE-340-NSE,11400,4.01,45714,3.09,35226,-10488,-29.77%,0,0,0,0,0,0,-10488,-22.94%,,%,FnO
TATAMOTORS-OPT-29Jul2021-CE-300-NSE,11400,1.31,14934,4.69,53437.5,38503.5,72.05%,0,0,0,0,0,0,38503.5,257.82%,,%,FnO
TATAMOTORS-OPT-29Jul2021-PE-300-NSE,17100,9.14,156351,8.36,143013,-13338,-9.29%,0,0,0,0,0,0,-13338,-8.53%,,%,FnO
TATAPOWER-FUT-24Feb2022-NSE,6750,233.54,1576365.7,234.74,1584499.52,8133.82,0.52%,0,0,0,0,0,0,8133.82,0.52%,,%,FnO
TATAPOWER-FUT-25Nov2021-NSE,13500,247.26,3338010,250.34,3379590,41580,1.25%,0,0,0,0,0,0,41580,1.25%,,%,FnO
TATAPOWER-FUT-27Jan2022-NSE,6750,250.14,1688449.79,249.99,1687427.73,-1022.05,-0.06%,0,0,0,0,0,0,-1022.05,-0.06%,,%,FnO
TATAPOWER-FUT-28Oct2021-NSE,20250,175.03,3544290,179.69,3638655,94365,2.66%,0,0,0,0,0,0,94365,2.66%,,%,FnO
TATAPOWER-FUT-30Dec2021-NSE,40500,229.84,9308520,229.87,9309532.5,1012.5,0.01%,0,0,0,0,0,0,1012.5,0.01%,,%,FnO
TATAPOWER-OPT-24Feb2022-CE-250-NSE,20250,13.01,263475.93,17.43,352911.33,89435.4,33.94%,0,0,0,0,0,0,89435.4,33.94%,,%,FnO
TATAPOWER-OPT-24Feb2022-CE-260-NSE,40500,2.08,84195.33,4.42,178900.95,94705.63,74.84%,0,0,0,0,0,0,94705.63,112.48%,,%,FnO
TATAPOWER-OPT-24Feb2022-CE-280-NSE,20250,1.65,33487.53,4.44,89957.89,56470.36,62.77%,0,0,0,0,0,0,56470.36,168.63%,,%,FnO
TATAPOWER-OPT-24Feb2022-PE-230-NSE,40500,7.8,315875.19,5.08,205536.92,-110338.27,-34.93%,0,0,0,0,0,0,-110338.27,-34.93%,,%,FnO
TATAPOWER-OPT-24Feb2022-PE-240-NSE,20250,15.63,316498.89,7.64,154684.91,-161813.98,-104.61%,0,0,0,0,0,0,-161813.98,-51.13%,,%,FnO
TATAPOWER-OPT-27Jan2022-CE-220-NSE,20250,9.81,198652.5,10.49,212332.39,13679.89,6.89%,0,0,0,0,0,0,13679.89,6.89%,,%,FnO
TATAPOWER-OPT-27Jan2022-CE-260-NSE,6750,3.61,24333.64,3.64,24592.05,258.4,1.05%,0,0,0,0,0,0,258.4,1.06%,,%,FnO
TATAPOWER-OPT-27Jan2022-PE-240-NSE,20250,3.5,70974.63,3.94,79844.31,8869.68,11.11%,0,0,0,0,0,0,8869.68,12.50%,,%,FnO
TATAPOWER-OPT-28Oct2021-PE-210-NSE,20250,7.51,152077.5,7.94,160785,8707.5,5.42%,0,0,0,0,0,0,8707.5,5.73%,,%,FnO
TATAPOWER-OPT-30Dec2021-CE-250-NSE,20250,3.45,69862.5,4.19,84847.5,14985,17.66%,0,0,0,0,0,0,14985,21.45%,,%,FnO
TATASTEEL-FUT-24Jun2021-NSE,2550,1089.28,2777664,1065.64,2717382,-60282,-2.22%,0,0,0,0,0,0,-60282,-2.17%,,%,FnO
TATASTEEL-FUT-26Aug2021-NSE,11050,1440.48,15917253,1433.73,15842742,-74511,-0.47%,0,0,0,0,0,0,-74511,-0.47%,,%,FnO
TATASTEEL-FUT-27Jan2022-NSE,6375,1153.28,7352172.65,1170.06,7459140.24,106967.59,1.45%,0,0,0,0,0,0,106967.59,1.45%,,%,FnO
TATASTEEL-FUT-27May2021-NSE,1700,1174.78,1997126,1179.43,2005022.5,7896.5,0.40%,0,0,0,0,0,0,7896.5,0.40%,,%,FnO
TATASTEEL-FUT-29Apr2021-NSE,6800,937.17,6372722,929.27,6319002,-53720,-0.85%,0,0,0,0,0,0,-53720,-0.84%,,%,FnO
TATASTEEL-FUT-29Jul2021-NSE,2550,1176.28,2999514,1180.7,3010785,11271,0.38%,0,0,0,0,0,0,11271,0.38%,,%,FnO
TATASTEEL-FUT-30Dec2021-NSE,2125,1082.17,2299611.25,1084.68,2304945,5333.75,0.23%,0,0,0,0,0,0,5333.75,0.23%,,%,FnO
TATASTEEL-FUT-30Sep2021-NSE,5100,1287.8,6567780,1289.99,6578949,11169,0.17%,0,0,0,0,0,0,11169,0.17%,,%,FnO
TATASTEEL-FUT-31Mar2022-NSE,3400,1259.68,4282896.07,1275.24,4335822.37,52926.3,1.23%,0,0,0,0,0,0,52926.3,1.24%,,%,FnO
TATASTEEL-OPT-24Jun2021-CE-1100-NSE,2550,49.95,127372.5,51.82,132141,4768.5,3.74%,0,0,0,0,0,0,4768.5,3.74%,,%,FnO
TATASTEEL-OPT-25Nov2021-CE-1420-NSE,4250,0.79,3357.5,12.94,54995,51637.5,93.89%,0,0,0,0,0,0,51637.5,1537.97%,,%,FnO
TATASTEEL-OPT-25Nov2021-PE-1200-NSE,4250,21.05,89462.5,18.44,78370,-11092.5,-14.15%,0,0,0,0,0,0,-11092.5,-12.40%,,%,FnO
TATASTEEL-OPT-25Nov2021-PE-1300-NSE,4250,61.08,259590,39.86,169405,-90185,-34.74%,0,0,0,0,0,0,-90185,-34.74%,,%,FnO
TATASTEEL-OPT-26Aug2021-CE-1500-NSE,5100,30.54,155754,30.37,154887,-867,-0.58%,0,0,0,0,0,0,-867,-0.56%,,%,FnO
TATASTEEL-OPT-26Aug2021-PE-1300-NSE,2550,2.62,6681,7.22,18411,11730,63.71%,0,0,0,0,0,0,11730,175.57%,,%,FnO
TATASTEEL-OPT-26Aug2021-PE-1360-NSE,2550,24.14,61557,5.17,13183.5,-48373.5,-78.58%,0,0,0,0,0,0,-48373.5,-78.58%,,%,FnO
TATASTEEL-OPT-26Aug2021-PE-1400-NSE,15300,36.75,562224,36.43,557353.5,-4870.5,-0.77%,0,0,0,0,0,0,-4870.5,-0.87%,,%,FnO
TATASTEEL-OPT-27Jan2022-CE-1160-NSE,2975,41.07,122178.99,37.93,112841.24,-9337.74,-7.64%,0,0,0,0,0,0,-9337.74,-7.64%,,%,FnO
TATASTEEL-OPT-27Jan2022-CE-1200-NSE,1275,1.19,1520.31,34.42,43884.86,42364.55,96.54%,0,0,0,0,0,0,42364.55,2786.57%,,%,FnO
TATASTEEL-OPT-27Jan2022-CE-1220-NSE,3400,15.98,54343.58,17.54,59630.98,5287.4,8.87%,0,0,0,0,0,0,5287.4,9.73%,,%,FnO
TATASTEEL-OPT-27Jan2022-PE-1120-NSE,2125,16.73,35556.77,17.79,37800.02,2243.25,6.31%,0,0,0,0,0,0,2243.25,6.31%,,%,FnO
TATASTEEL-OPT-27Jan2022-PE-1160-NSE,2975,27.36,81392.35,30.82,91697.67,10305.32,12.66%,0,0,0,0,0,0,10305.32,12.66%,,%,FnO
TATASTEEL-OPT-27Jan2022-PE-1200-NSE,5100,63.16,322104.09,41.56,211939.98,-110164.11,-48.79%,0,0,0,0,0,0,-110164.11,-34.20%,,%,FnO
TATASTEEL-OPT-27May2021-CE-1000-NSE,5100,69.07,352257,70.85,361335,9078,2.58%,0,0,0,0,0,0,9078,2.58%,,%,FnO
TATASTEEL-OPT-27May2021-CE-1150-NSE,850,17.73,15070.5,15.86,13481,-1589.5,-10.55%,0,0,0,0,0,0,-1589.5,-10.55%,,%,FnO
TATASTEEL-OPT-27May2021-CE-1200-NSE,850,7.93,6740.5,22.6,19210,12469.5,64.91%,0,0,0,0,0,0,12469.5,184.99%,,%,FnO
TATASTEEL-OPT-27May2021-PE-1050-NSE,5100,58.89,300339,62.76,320076,19737,6.57%,0,0,0,0,0,0,19737,6.57%,,%,FnO
