ScriptName,ISIN,BuyQty,BuyRate,BuyVal,SellQty,SellRate,SellVal,LTPRate,LTPVal,NetRealizedPnL,IncomeTax
BANKNIFTY09Jun2022CE35000.00,NSE-F&O,3200,139.398997,446076.7904,3200,286.524341,916877.8912,0,0,470801.1008,141240.33
BANKNIFTY09Jun2022CE35200.00,NSE-F&O,1000,15.61778,15617.78,1000,86.92316,86923.16,0,0,71305.38,21391.61
BANKNIFTY09Jun2022CE35500.00,NSE-F&O,3200,98.459641,315070.8512,3200,58.75660916,188021.1493,0,0,-127049.7019,0
BANKNIFTY09Jun2022CE35800.00,NSE-F&O,2000,0,0,2000,54.10517,108210.34,0,0,108210.34,32463.1
BANKNIFTY09Jun2022CE36500.00,NSE-F&O,1300,46.93004585,61009.0596,1300,151.812277,197355.9601,0,0,136346.9005,40904.07
BANKNIFTY09Jun2022PE34200.00,NSE-F&O,1000,24.5751,24575.1,1000,36.12936,36129.36,0,0,11554.26,3466.28
BANKNIFTY09Jun2022PE34500.00,NSE-F&O,4200,81.72611,343249.662,4200,98.85535729,415192.5006,0,0,71942.8386,21582.85
BANKNIFTY09Jun2022PE34800.00,NSE-F&O,3600,123.4130861,444287.1099,3600,77.105525,277579.89,0,0,-166707.2199,0
BANKNIFTY09Jun2022PE35000.00,NSE-F&O,5700,262.4696737,1496077.14,5700,191.1764178,1089705.581,0,0,-406371.5589,0
BANKNIFTY09Jun2022PE35200.00,NSE-F&O,2425,306.265278,742693.2992,2425,170.629155,413775.7009,0,0,-328917.5983,0
BANKNIFTY09Jun2022PE35600.00,NSE-F&O,1225,388.583902,476015.28,1225,512.834612,628222.3997,0,0,152207.1198,45662.14
BANKNIFTY09Mar2023CE40500.00,NSE-F&O,900,459.267178,413340.4602,900,748.396911,673557.2199,0,0,260216.7597,78065.03
BANKNIFTY09Mar2023CE41100.00,NSE-F&O,900,341.031744,306928.5696,900,219.148222,197233.3998,0,0,-109695.1698,0
BANKNIFTY09Mar2023CE41200.00,NSE-F&O,1800,154.010761,277219.3698,1800,130.394133,234709.4394,0,0,-42509.9304,0
BANKNIFTY09Mar2023CE41600.00,NSE-F&O,900,115.120578,103608.5202,900,14.275089,12847.5801,0,0,-90760.9401,0
BANKNIFTY09Mar2023CE41800.00,NSE-F&O,900,32.506678,29256.0102,900,82.783922,74505.5298,0,0,45249.5196,13574.86
BANKNIFTY09Mar2023PE40000.00,NSE-F&O,1800,131.894083,237409.3494,1800,12.9363055,23285.3499,0,0,-214123.9995,0
BANKNIFTY09Mar2023PE40500.00,NSE-F&O,4500,22.432856,100947.852,4500,234.0571888,1053257.35,0,0,952309.4976,285692.85
BANKNIFTY09Mar2023PE41000.00,NSE-F&O,1800,532.657189,958782.9402,1800,113.663006,204593.4108,0,0,-754189.5294,0
BANKNIFTY09Mar2023PE41200.00,NSE-F&O,900,6.261644,5635.4796,900,42.742989,38468.6901,0,0,32833.2105,9849.96
BANKNIFTY10Nov2022CE41000.00,NSE-F&O,1800,565.178383,1017321.089,1800,568.381539,1023086.77,0,0,5765.6808,1729.7
BANKNIFTY10Nov2022CE41500.00,NSE-F&O,3600,311.5067475,1121424.291,3600,294.975414,1061911.49,0,0,-59512.8005,0
BANKNIFTY10Nov2022CE41600.00,NSE-F&O,2500,34.491852,86229.63,2500,204.741504,511853.7601,0,0,425624.1301,127687.24
BANKNIFTY10Nov2022CE41800.00,NSE-F&O,2700,31.902559,86136.9093,2700,7.283993,19666.7811,0,0,-66470.1282,0
BANKNIFTY10Nov2022CE42000.00,NSE-F&O,2500,104.2359283,260589.8207,2500,5.92252,14806.3,0,0,-245783.5207,0
BANKNIFTY10Nov2022CE42100.00,NSE-F&O,1700,120.453465,204770.8905,1700,64.653576,109911.0792,0,0,-94859.8113,0
BANKNIFTY10Nov2022PE40700.00,NSE-F&O,1425,32.334049,46076.01983,1425,125.822982,179297.7494,0,0,133221.7295,39966.52
BANKNIFTY10Nov2022PE41100.00,NSE-F&O,1700,264.853424,450250.8208,1700,27.013624,45923.1608,0,0,-404327.66,0
BANKNIFTY10Nov2022PE41200.00,NSE-F&O,1425,300.305481,427935.3104,1425,9.370133,13352.43953,0,0,-414582.8709,0
BANKNIFTY10Nov2022PE41500.00,NSE-F&O,1800,78.354667,141038.4006,1800,83.168111,149702.5998,0,0,8664.1992,2599.26
BANKNIFTY10Nov2022PE41600.00,NSE-F&O,1700,147.601488,250922.5296,1700,488.034876,829659.2892,0,0,578736.7596,173621.03
BANKNIFTY10Nov2022PE41700.00,NSE-F&O,2800,228.060279,638568.7812,2800,281.874586,789248.8408,0,0,150680.0596,45204.02
BANKNIFTY10Nov2022PE42200.00,NSE-F&O,1400,605.633529,847886.9406,1400,711.203379,995684.7306,0,0,147797.79,44339.34
BANKNIFTY11Aug2022CE37900.00,NSE-F&O,1200,450.998267,541197.9204,1200,331.625475,397950.57,0,0,-143247.3504,0
BANKNIFTY11Aug2022CE38200.00,NSE-F&O,2000,521.529325,1043058.65,2000,311.993675,623987.35,0,0,-419071.3,0
BANKNIFTY11Aug2022PE37000.00,NSE-F&O,2400,35.68095,85634.28,2400,151.1566705,362776.0092,0,0,277141.7292,83142.52
BANKNIFTY11Aug2022PE37500.00,NSE-F&O,1200,83.805225,100566.27,1200,351.844375,422213.25,0,0,321646.98,96494.09
BANKNIFTY11Aug2022PE37900.00,NSE-F&O,1200,506.139642,607367.5704,1200,598.61605,718339.26,0,0,110971.6896,33291.51
BANKNIFTY11Aug2022PE38000.00,NSE-F&O,1200,586.19215,703430.58,1200,198.9668,238760.16,0,0,-464670.42,0
BANKNIFTY11Aug2022PE38200.00,NSE-F&O,2500,13.854628,34636.57,2500,254.33084,635827.1,0,0,601190.53,180357.16
BANKNIFTY12Jan2023CE42000.00,NSE-F&O,900,26.943067,24248.7603,900,128.974556,116077.1004,0,0,91828.3401,27548.5
BANKNIFTY12Jan2023CE42200.00,NSE-F&O,1400,10.75485,15056.79,1400,106.0759858,148506.3801,0,0,133449.5901,40034.88
BANKNIFTY12Jan2023CE42500.00,NSE-F&O,1800,12.265578,22078.0404,1800,105.572133,190029.8394,0,0,167951.799,50385.54
BANKNIFTY12Jan2023CE42800.00,NSE-F&O,4900,104.3196305,511166.1895,4900,126.0251022,617523.0009,0,0,106356.8114,31907.04
BANKNIFTY12Jan2023CE43000.00,NSE-F&O,4100,60.16363637,246670.9091,4100,95.73940463,392531.559,0,0,145860.6499,43758.19
BANKNIFTY12Jan2023CE43200.00,NSE-F&O,3600,61.9098,222875.28,3600,36.8649775,132713.919,0,0,-90161.361,0
BANKNIFTY12Jan2023CE43500.00,NSE-F&O,2900,62.880034,182352.0986,2900,52.72074828,152890.17,0,0,-29461.9286,0
BANKNIFTY12Jan2023PE41500.00,NSE-F&O,2325,75.111118,174633.3494,2325,38.72280873,90030.5303,0,0,-84602.81905,0
BANKNIFTY12Jan2023PE41700.00,NSE-F&O,2300,81.089039,186504.7897,2300,66.69803443,153405.4792,0,0,-33099.3105,0
BANKNIFTY12Jan2023PE41800.00,NSE-F&O,900,111.787256,100608.5304,900,96.791222,87112.0998,0,0,-13496.4306,0
BANKNIFTY12Jan2023PE42000.00,NSE-F&O,2300,214.603248,493587.4705,2300,108.811383,250266.1809,0,0,-243321.2896,0
BANKNIFTY12Jan2023PE42300.00,NSE-F&O,1800,336.5271945,605748.9501,1800,160.533983,288961.1694,0,0,-316787.7807,0
BANKNIFTY12Jan2023PE43000.00,NSE-F&O,1825,384.030718,700856.0604,1825,630.244784,1150196.731,0,0,449340.6705,134802.2
BANKNIFTY12May2022CE33900.00,NSE-F&O,1000,23.66122,23661.22,1000,112.04405,112044.05,0,0,88382.83,26514.85
BANKNIFTY12May2022CE34000.00,NSE-F&O,3500,179.6197745,628669.2106,3500,302.8706282,1060047.199,0,0,431377.9881,129413.4
BANKNIFTY12May2022CE34500.00,NSE-F&O,1200,438.571425,526285.71,1200,597.593283,717111.9396,0,0,190826.2296,57247.87
BANKNIFTY12May2022CE34600.00,NSE-F&O,2425,226.23068,548609.399,2425,173.10793,419786.7303,0,0,-128822.6688,0
BANKNIFTY12May2022CE34700.00,NSE-F&O,5000,183.611266,918056.33,5000,123.577192,617885.96,0,0,-300170.37,0
BANKNIFTY12May2022CE35200.00,NSE-F&O,2000,74.30569,148611.38,2000,26.95769,53915.38,0,0,-94696,0
BANKNIFTY12May2022CE35500.00,NSE-F&O,1225,157.4004735,192815.58,1225,114.128849,139807.84,0,0,-53007.73998,0
BANKNIFTY12May2022PE33400.00,NSE-F&O,1525,59.260728,90372.6102,1525,38.335305,58461.34013,0,0,-31911.27008,0
BANKNIFTY12May2022PE33600.00,NSE-F&O,1800,22.6557,40780.26,1800,191.2047222,344168.4999,0,0,303388.2399,91016.47
BANKNIFTY12May2022PE33900.00,NSE-F&O,1000,301.91586,301915.86,1000,232.90757,232907.57,0,0,-69008.29,0
BANKNIFTY12May2022PE34000.00,NSE-F&O,1000,392.09919,392099.19,1000,188.11349,188113.49,0,0,-203985.7,0
BANKNIFTY12May2022PE34200.00,NSE-F&O,2000,171.84279,343685.58,2000,95.06459,190129.18,0,0,-153556.4,0
BANKNIFTY12May2022PE34400.00,NSE-F&O,2700,296.8433369,801477.0096,2700,125.223378,338103.1206,0,0,-463373.889,0
BANKNIFTY12May2022PE34500.00,NSE-F&O,3000,346.595817,1039787.451,3000,446.116743,1338350.229,0,0,298562.778,89568.83
BANKNIFTY12May2022PE34700.00,NSE-F&O,4000,209.454668,837818.672,4000,414.43253,1657730.12,0,0,819911.448,245973.43
BANKNIFTY12May2022PE35300.00,NSE-F&O,1500,903.72976,1355594.64,1500,800.322507,1200483.761,0,0,-155110.8795,0
BANKNIFTY13Apr2022CE37000.00,NSE-F&O,25,956.3848,23909.62,25,625.8352,15645.88,0,0,-8263.74,0
BANKNIFTY13Apr2022CE37600.00,NSE-F&O,600,34.094833,20456.8998,600,27.645767,16587.4602,0,0,-3869.4396,0
BANKNIFTY13Apr2022CE37800.00,NSE-F&O,2000,20.60105,41202.1,2000,117.85517,235710.34,0,0,194508.24,58352.47
BANKNIFTY13Apr2022CE38000.00,NSE-F&O,2025,57.701398,116845.331,2025,11.08975802,22456.76,0,0,-94388.57095,0
BANKNIFTY13Apr2022CE38200.00,NSE-F&O,2000,45.237215,90474.43,2000,22.7805,45561,0,0,-44913.43,0
