datetime,open,high,low,close,ATMStrPr,currWeek_exp_dt,nextWeek_exp_dt,farWeek_exp_dt,currMonth_exp_dt,nextMonth_exp_dt,farMonth_exp_dt,index_x,CEopen,CEhigh,CElow,CEclose,CEentryPrice,CEstoploss,CEtarget,CE_SLhit,CE_Tgthit,CEhitstatus,CEexitPrice,CE_MTM,CE_highMTM,CE_maxMTM,CE_lowMTM,CE_minMTM,CE_PnL,index_y,PEopen,PEhigh,PElow,PEclose,PEentryPrice,PEstoploss,PEtarget,PE_SLhit,PE_Tgthit,PEhitstatus,PEexitPrice,PE_MTM,PE_highMTM,PE_maxMTM,PE_lowMTM,PE_minMTM,PE_PnL,CBopen,CBhigh,CBlow,CBclose
01-01-2020 12:17,32154.7,32163.8,32154.1,32160.5,32200,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:17,45.2,45.95,44.15,45.8,94.55,113.46,18.91,0,0,,,48.75,50.4,62.25,48.6,-6.45,,01-01-2020 12:17,103.9,106.75,103.1,105.4,66.35,79.62,13.27,1,0,SL_hit,79.62,-39.05,-36.75,12.65,-40.4,-83.4,-13.27,149.1,150.9,149.05,151.2
01-01-2020 12:18,32159.85,32164.25,32145.6,32146.7,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:18,45.6,45.85,43.1,43.85,94.55,113.46,18.91,0,0,,,50.7,51.45,62.25,48.7,-6.45,,01-01-2020 12:18,106.6,109.8,106,108.9,66.35,79.62,13.27,1,0,SL_hit,79.62,-42.55,-39.65,12.65,-43.45,-83.4,-13.27,152.2,152.9,151.85,152.75
01-01-2020 12:19,32147.45,32148.2,32130.3,32132.05,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:19,43.55,44.5,41.6,41.7,94.55,113.46,18.91,0,0,,,52.85,52.95,62.25,50.05,-6.45,,01-01-2020 12:19,108.3,113.1,107,112.65,66.35,79.62,13.27,1,0,SL_hit,79.62,-46.3,-40.65,12.65,-46.75,-83.4,-13.27,151.85,154.7,151.5,154.35
01-01-2020 12:20,32133.05,32137.5,32127.7,32131.35,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:20,41.7,42.9,41.7,42,94.55,113.46,18.91,0,0,,,52.55,52.85,62.25,51.65,-6.45,,01-01-2020 12:20,112.7,114.25,111.9,114.25,66.35,79.62,13.27,1,0,SL_hit,79.62,-47.9,-45.55,12.65,-47.9,-83.4,-13.27,154.4,155.95,154.8,156.25
01-01-2020 12:21,32131.15,32131.15,32116,32119.4,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:21,41.95,42,37.7,38.75,94.55,113.46,18.91,0,0,,,55.8,56.85,62.25,52.55,-6.45,,01-01-2020 12:21,114.15,120.95,113.75,120,66.35,79.62,13.27,1,0,SL_hit,79.62,-53.65,-47.4,12.65,-54.6,-83.4,-13.27,156.1,158.65,155.75,158.75
01-01-2020 12:22,32118.4,32118.7,32109.1,32111.7,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:22,38.6,39.35,38.3,38.3,94.55,113.46,18.91,0,0,,,56.25,56.25,62.25,55.2,-6.45,,01-01-2020 12:22,119.55,123.15,119.55,121.75,66.35,79.62,13.27,1,0,SL_hit,79.62,-55.4,-53.2,12.65,-56.8,-83.4,-13.27,158.15,161.45,158.9,160.05
01-01-2020 12:23,32113.55,32113.55,32102.5,32106.2,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:23,38.3,38.55,37,38,94.55,113.46,18.91,0,0,,,56.55,57.55,62.25,56,-6.45,,01-01-2020 12:23,121.95,124.4,121.65,122.75,66.35,79.62,13.27,1,0,SL_hit,79.62,-56.4,-55.3,12.65,-58.05,-83.4,-13.27,160.25,161.4,160.2,160.75
01-01-2020 12:24,32109.7,32113.9,32107,32112.4,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:24,37.85,38.85,37.75,38.7,94.55,113.46,18.91,0,0,,,55.85,56.8,62.25,55.7,-6.45,,01-01-2020 12:24,122.3,123.1,119.45,121.05,66.35,79.62,13.27,1,0,SL_hit,79.62,-54.7,-53.1,12.65,-56.75,-83.4,-13.27,160.15,160.85,158.3,159.75
01-01-2020 12:25,32113.05,32116,32105.55,32112.95,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:25,38.65,38.65,37.65,38.65,94.55,113.46,18.91,0,0,,,55.9,56.9,62.25,55.9,-6.45,,01-01-2020 12:25,121.2,124,121.2,121.45,66.35,79.62,13.27,1,0,SL_hit,79.62,-55.1,-54.85,12.65,-57.65,-83.4,-13.27,159.85,161.65,159.85,160.1
01-01-2020 12:26,32115.8,32115.8,32103.2,32108.15,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:26,38.55,38.55,35.8,36.35,94.55,113.46,18.91,0,0,,,58.2,58.75,62.25,56,-6.45,,01-01-2020 12:26,121.2,131.55,121.2,129,66.35,79.62,13.27,1,0,SL_hit,79.62,-62.65,-54.85,12.65,-65.2,-83.4,-13.27,159.75,167.35,159.75,165.35
01-01-2020 12:27,32107.95,32108.9,32097.95,32103.5,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:27,36.05,36.75,34.5,35.15,94.55,113.46,18.91,0,0,,,59.4,60.05,62.25,57.8,-6.45,,01-01-2020 12:27,129.45,133,128,131.8,66.35,79.62,13.27,1,0,SL_hit,79.62,-65.45,-61.65,12.65,-66.65,-83.4,-13.27,165.5,167.5,164.75,166.95
01-01-2020 12:28,32103.35,32105.55,32089.55,32089.55,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:28,35.15,35.9,30.1,33.3,94.55,113.46,18.91,0,0,,,61.25,64.45,64.45,58.65,-6.45,,01-01-2020 12:28,131.7,138.85,129.1,138.55,66.35,79.62,13.27,1,0,SL_hit,79.62,-72.2,-62.75,12.65,-72.5,-83.4,-13.27,166.85,168.95,165,171.85
01-01-2020 12:29,32091.1,32096.75,32080.4,32084.2,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:29,32.95,34.3,32.95,33.35,94.55,113.46,18.91,0,0,,,61.2,61.6,64.45,60.25,-6.45,,01-01-2020 12:29,139.8,139.8,135.55,139.4,66.35,79.62,13.27,1,0,SL_hit,79.62,-73.05,-69.2,12.65,-73.45,-83.4,-13.27,172.75,172.75,169.85,172.75
01-01-2020 12:30,32085.55,32085.55,32061.75,32067.2,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:30,33.35,33.65,29.75,30.3,94.55,113.46,18.91,0,0,,,64.25,64.8,64.8,60.9,-6.45,,01-01-2020 12:30,139.25,168,137.6,155.1,66.35,79.62,13.27,1,0,SL_hit,79.62,-88.75,-71.25,12.65,-101.65,-101.65,-13.27,172.6,197.75,171.25,185.4
01-01-2020 12:31,32067.7,32072.65,32057.2,32064.45,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:31,30.65,31.95,30.65,31.55,94.55,113.46,18.91,0,0,,,63,63.9,64.8,62.6,-6.45,,01-01-2020 12:31,153.5,153.55,148.55,151.2,66.35,79.62,13.27,1,0,SL_hit,79.62,-84.85,-82.2,12.65,-87.2,-101.65,-13.27,184.15,184.2,180.5,182.75
01-01-2020 12:32,32065.1,32084.75,32064.5,32080.65,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:32,31.65,33.3,31.65,33.1,94.55,113.46,18.91,0,0,,,61.45,62.9,64.8,61.25,-6.45,,01-01-2020 12:32,150.9,150.9,142,144.55,66.35,79.62,13.27,1,0,SL_hit,79.62,-78.2,-75.65,12.65,-84.55,-101.65,-13.27,182.55,182.55,175.3,177.65
01-01-2020 12:33,32077.45,32089.65,32076,32083.9,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:33,32.9,33.6,32.55,33.35,94.55,113.46,18.91,0,0,,,61.2,62,64.8,60.95,-6.45,,01-01-2020 12:33,143.75,145.15,142,143.45,66.35,79.62,13.27,1,0,SL_hit,79.62,-77.1,-75.65,12.65,-78.8,-101.65,-13.27,176.65,177.7,175.6,176.8
01-01-2020 12:34,32082.05,32089.05,32077.15,32088.55,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:34,33.35,33.8,32.85,33.45,94.55,113.46,18.91,0,0,,,61.1,61.7,64.8,60.75,-6.45,,01-01-2020 12:34,144.35,145.7,138.9,139.15,66.35,79.62,13.27,1,0,SL_hit,79.62,-72.8,-72.55,12.65,-79.35,-101.65,-13.27,177.7,178.55,172.7,172.6
01-01-2020 12:35,32090.7,32102.55,32085.8,32100.05,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:35,33.4,35.4,33.25,34.95,94.55,113.46,18.91,0,0,,,59.6,61.3,64.8,59.15,-6.45,,01-01-2020 12:35,138.7,138.7,132.6,133.65,66.35,79.62,13.27,1,0,SL_hit,79.62,-67.3,-66.25,12.65,-72.35,-101.65,-13.27,172.1,171.95,168,168.6
01-01-2020 12:36,32100.3,32101.15,32093.75,32095.9,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:36,34.75,35,34,34,94.55,113.46,18.91,0,0,,,60.55,60.55,64.8,59.55,-6.45,,01-01-2020 12:36,132.8,139,132.8,139,66.35,79.62,13.27,1,0,SL_hit,79.62,-72.65,-66.45,12.65,-72.65,-101.65,-13.27,167.55,173,167.8,173
01-01-2020 12:37,32096.7,32099.25,32091.15,32094.35,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:37,34.1,34.2,32.7,32.8,94.55,113.46,18.91,0,0,,,61.75,61.85,64.8,60.35,-6.45,,01-01-2020 12:37,139.4,142,138.1,141,66.35,79.62,13.27,1,0,SL_hit,79.62,-74.65,-71.75,12.65,-75.65,-101.65,-13.27,173.5,174.7,172.3,173.8
01-01-2020 12:38,32095.65,32098.9,32091.7,32095,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:38,32.9,34.1,32.85,34.1,94.55,113.46,18.91,0,0,,,60.45,61.7,64.8,60.45,-6.45,,01-01-2020 12:38,141,141,137.1,138.1,66.35,79.62,13.27,1,0,SL_hit,79.62,-71.75,-70.75,12.65,-74.65,-101.65,-13.27,173.9,173.85,171.2,172.2
01-01-2020 12:39,32097.55,32102.8,32091.65,32096.8,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:39,34.05,34.65,33.7,33.7,94.55,113.46,18.91,0,0,,,60.85,60.85,64.8,59.9,-6.45,,01-01-2020 12:39,137.9,139,135.85,139,66.35,79.62,13.27,1,0,SL_hit,79.62,-72.65,-69.5,12.65,-72.65,-101.65,-13.27,171.95,172.7,170.5,172.7
01-01-2020 12:40,32096.9,32100.2,32091.9,32094.75,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:40,33.55,34.25,33.05,33.1,94.55,113.46,18.91,0,0,,,61.45,61.5,64.8,60.3,-6.45,,01-01-2020 12:40,139,141.75,138.7,141.75,66.35,79.62,13.27,1,0,SL_hit,79.62,-75.4,-72.35,12.65,-75.4,-101.65,-13.27,172.55,174.8,172.95,174.85
01-01-2020 12:41,32095.35,32098.2,32089,32092.1,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:41,33.25,33.7,33,33.2,94.55,113.46,18.91,0,0,,,61.35,61.55,64.8,60.85,-6.45,,01-01-2020 12:41,141.5,143,140.35,141.7,66.35,79.62,13.27,1,0,SL_hit,79.62,-75.35,-74,12.65,-76.65,-101.65,-13.27,174.75,176,174.05,174.9
01-01-2020 12:42,32093.95,32095.8,32084.8,32088.95,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:42,33.2,33.4,32.65,32.75,94.55,113.46,18.91,0,0,,,61.8,61.9,64.8,61.15,-6.45,,01-01-2020 12:42,141.7,142.85,140.4,142.45,66.35,79.62,13.27,1,0,SL_hit,79.62,-76.1,-74.05,12.65,-76.5,-101.65,-13.27,174.9,175.5,173.8,175.2
01-01-2020 12:43,32089.5,32099.85,32089.45,32095.35,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:43,32.85,35.15,32.8,34.15,94.55,113.46,18.91,0,0,,,60.4,61.75,64.8,59.4,-6.45,,01-01-2020 12:43,142.65,142.75,133,137.35,66.35,79.62,13.27,1,0,SL_hit,79.62,-71,-66.65,12.65,-76.4,-101.65,-13.27,175.5,175.55,168.15,171.5
01-01-2020 12:44,32095.95,32099.45,32089.8,32096.2,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:44,34.2,34.55,33.55,34.3,94.55,113.46,18.91,0,0,,,60.25,61,64.8,60,-6.45,,01-01-2020 12:44,136.9,140.95,136.9,137.5,66.35,79.62,13.27,1,0,SL_hit,79.62,-71.15,-70.55,12.65,-74.6,-101.65,-13.27,171.1,174.5,171.45,171.8
01-01-2020 12:45,32098.05,32106.9,32095.05,32104.15,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:45,34.3,35.65,34.2,34.9,94.55,113.46,18.91,0,0,,,59.65,60.35,64.8,58.9,-6.45,,01-01-2020 12:45,138,138,133.05,135.95,66.35,79.62,13.27,1,0,SL_hit,79.62,-69.6,-66.7,12.65,-71.65,-101.65,-13.27,172.3,172.2,168.7,170.85
01-01-2020 12:46,32102.95,32106.45,32099.1,32103.2,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:46,34.75,35.6,34.55,35.25,94.55,113.46,18.91,0,0,,,59.3,60,64.8,58.95,-6.45,,01-01-2020 12:46,136.2,137.1,133.55,134.75,66.35,79.62,13.27,1,0,SL_hit,79.62,-68.4,-67.2,12.65,-70.75,-101.65,-13.27,170.95,171.65,169.15,170
01-01-2020 12:47,32105.4,32108.85,32101.5,32107.6,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:47,35.05,35.75,34.5,35.4,94.55,113.46,18.91,0,0,,,59.15,60.05,64.8,58.8,-6.45,,01-01-2020 12:47,134.7,136.6,132.75,132.75,66.35,79.62,13.27,1,0,SL_hit,79.62,-66.4,-66.4,12.65,-70.25,-101.65,-13.27,169.75,171.1,168.5,168.15
01-01-2020 12:48,32107.9,32112.1,32101.35,32106.35,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:48,35.55,36.3,34.95,35.6,94.55,113.46,18.91,0,0,,,58.95,59.6,64.8,58.25,-6.45,,01-01-2020 12:48,132.5,135.4,131.05,135.2,66.35,79.62,13.27,1,0,SL_hit,79.62,-68.85,-64.7,12.65,-69.05,-101.65,-13.27,168.05,170.35,167.35,170.8
01-01-2020 12:49,32104.35,32110.05,32101.95,32109.25,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:49,35.95,35.95,34.85,35.65,94.55,113.46,18.91,0,0,,,58.9,59.7,64.8,58.6,-6.45,,01-01-2020 12:49,133.2,135.3,132.05,132.95,66.35,79.62,13.27,1,0,SL_hit,79.62,-66.6,-65.7,12.65,-68.95,-101.65,-13.27,169.15,170.15,168,168.6
01-01-2020 12:50,32109.65,32115.95,32105.4,32115.95,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:50,34.85,36.5,34.85,36.05,94.55,113.46,18.91,0,0,,,58.5,59.7,64.8,58.05,-6.45,,01-01-2020 12:50,135.4,135.4,132,132.9,66.35,79.62,13.27,1,0,SL_hit,79.62,-66.55,-65.65,12.65,-69.05,-101.65,-13.27,170.25,170.25,168.5,168.95
01-01-2020 12:51,32111.8,32117.55,32107.1,32108.25,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:51,35.9,36.45,35.2,35.6,94.55,113.46,18.91,0,0,,,58.95,59.35,64.8,58.1,-6.45,,01-01-2020 12:51,133.1,135,132.15,133.4,66.35,79.62,13.27,1,0,SL_hit,79.62,-67.05,-65.8,12.65,-68.65,-101.65,-13.27,169,170.2,168.6,169
01-01-2020 12:52,32110.55,32113.1,32104.5,32110.1,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:52,35.5,36.35,35.15,35.7,94.55,113.46,18.91,0,0,,,58.85,59.4,64.8,58.2,-6.45,,01-01-2020 12:52,134.85,135.15,131.6,133.25,66.35,79.62,13.27,1,0,SL_hit,79.62,-66.9,-65.25,12.65,-68.8,-101.65,-13.27,170.35,170.3,167.95,168.95
01-01-2020 12:53,32110.25,32113.55,32104.9,32105.55,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:53,35.5,36,35.35,35.55,94.55,113.46,18.91,0,0,,,59,59.2,64.8,58.55,-6.45,,01-01-2020 12:53,133,134.3,132.6,134,66.35,79.62,13.27,1,0,SL_hit,79.62,-67.65,-66.25,12.65,-67.95,-101.65,-13.27,168.5,169.65,168.6,169.55
01-01-2020 12:54,32106.45,32109.45,32102.35,32107.7,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:54,35.7,35.7,34.85,35.45,94.55,113.46,18.91,0,0,,,59.1,59.7,64.8,58.85,-6.45,,01-01-2020 12:54,133.7,136.75,133.4,133.4,66.35,79.62,13.27,1,0,SL_hit,79.62,-67.05,-67.05,12.65,-70.4,-101.65,-13.27,169.4,171.6,169.1,168.85
01-01-2020 12:55,32106.2,32107.95,32093.65,32096.45,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:55,35.35,35.35,32.85,33.7,94.55,113.46,18.91,0,0,,,60.85,61.7,64.8,59.2,-6.45,,01-01-2020 12:55,133.2,140.55,133.15,139.4,66.35,79.62,13.27,1,0,SL_hit,79.62,-73.05,-66.8,12.65,-74.2,-101.65,-13.27,168.55,173.4,168.5,173.1
01-01-2020 12:56,32096.5,32105.6,32096.45,32100.15,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:56,33.7,34.9,33.7,34.05,94.55,113.46,18.91,0,0,,,60.5,60.85,64.8,59.65,-6.45,,01-01-2020 12:56,138.8,139.3,136.3,139,66.35,79.62,13.27,1,0,SL_hit,79.62,-72.65,-69.95,12.65,-72.95,-101.65,-13.27,172.5,173,171.2,173.05
01-01-2020 12:57,32099.65,32106.35,32097.1,32106.35,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:57,33.7,35.25,33.7,35.05,94.55,113.46,18.91,0,0,,,59.5,60.85,64.8,59.3,-6.45,,01-01-2020 12:57,139,139.4,135,135.1,66.35,79.62,13.27,1,0,SL_hit,79.62,-68.75,-68.65,12.65,-73.05,-101.65,-13.27,172.7,173.1,170.25,170.15
01-01-2020 12:58,32105.4,32109.45,32099.2,32108.45,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:58,35.1,35.65,34.9,35.2,94.55,113.46,18.91,0,0,,,59.35,59.65,64.8,58.9,-6.45,,01-01-2020 12:58,136.1,136.1,132,134,66.35,79.62,13.27,1,0,SL_hit,79.62,-67.65,-65.65,12.65,-69.75,-101.65,-13.27,171.2,171,167.65,169.2
01-01-2020 12:59,32108.95,32110,32101.25,32107.2,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 12:59,35.2,35.5,34.55,35.05,94.55,113.46,18.91,0,0,,,59.5,60,64.8,59.05,-6.45,,01-01-2020 12:59,133.25,137,133.25,135.1,66.35,79.62,13.27,1,0,SL_hit,79.62,-68.75,-66.9,12.65,-70.65,-101.65,-13.27,168.45,171.55,168.75,170.15
01-01-2020 13:00,32105.5,32109.15,32101.35,32107.5,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 13:00,35.1,35.8,35.05,35.4,94.55,113.46,18.91,0,0,,,59.15,59.5,64.8,58.75,-6.45,,01-01-2020 13:00,135.6,136,133.3,136,66.35,79.62,13.27,1,0,SL_hit,79.62,-69.65,-66.95,12.65,-69.65,-101.65,-13.27,170.7,171.05,169.1,171.4
01-01-2020 13:01,32103.4,32106.75,32093.2,32097.7,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 13:01,35.5,35.5,34.05,34.6,94.55,113.46,18.91,0,0,,,59.95,60.5,64.8,59.05,-6.45,,01-01-2020 13:01,135,139,134.95,136.95,66.35,79.62,13.27,1,0,SL_hit,79.62,-70.6,-68.6,12.65,-72.65,-101.65,-13.27,170.5,173.05,170.45,171.55
01-01-2020 13:02,32099.25,32104.2,32096.2,32098.45,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 13:02,34.95,35.3,34.5,34.7,94.55,113.46,18.91,0,0,,,59.85,60.05,64.8,59.25,-6.45,,01-01-2020 13:02,137.45,137.45,134.3,137.4,66.35,79.62,13.27,1,0,SL_hit,79.62,-71.05,-67.95,12.65,-71.1,-101.65,-13.27,172.4,171.95,169.6,172.1
01-01-2020 13:03,32102.25,32105.35,32097.65,32100.85,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 13:03,34.8,35.25,34.65,35.2,94.55,113.46,18.91,0,0,,,59.35,59.9,64.8,59.3,-6.45,,01-01-2020 13:03,135.65,137.4,134.7,135.2,66.35,79.62,13.27,1,0,SL_hit,79.62,-68.85,-68.35,12.65,-71.05,-101.65,-13.27,170.45,172.05,169.95,170.4
01-01-2020 13:04,32101.95,32106.5,32098.65,32102.25,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 13:04,35,35.25,34.6,34.85,94.55,113.46,18.91,0,0,,,59.7,59.95,64.8,59.3,-6.45,,01-01-2020 13:04,135.2,136.2,135,135.75,66.35,79.62,13.27,1,0,SL_hit,79.62,-69.4,-68.65,12.65,-69.85,-101.65,-13.27,170.2,170.8,170.25,170.6
01-01-2020 13:05,32102.3,32105.05,32098.2,32098.55,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 13:05,34.8,34.9,34,34.45,94.55,113.46,18.91,0,0,,,60.1,60.55,64.8,59.65,-6.45,,01-01-2020 13:05,136.2,136.9,135,136,66.35,79.62,13.27,1,0,SL_hit,79.62,-69.65,-68.65,12.65,-70.55,-101.65,-13.27,171,170.9,169.9,170.45
01-01-2020 13:06,32101.65,32104.05,32097.6,32101.4,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 13:06,34.45,35.05,34.25,34.3,94.55,113.46,18.91,0,0,,,60.25,60.3,64.8,59.5,-6.45,,01-01-2020 13:06,135.45,136.45,135.1,136,66.35,79.62,13.27,1,0,SL_hit,79.62,-69.65,-68.75,12.65,-70.1,-101.65,-13.27,169.9,170.7,170.15,170.3
01-01-2020 13:07,32101.2,32102.65,32094.6,32099.7,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 13:07,34.35,34.4,33.5,34.2,94.55,113.46,18.91,0,0,,,60.35,61.05,64.8,60.15,-6.45,,01-01-2020 13:07,135.75,137.85,135,136,66.35,79.62,13.27,1,0,SL_hit,79.62,-69.65,-68.65,12.65,-71.5,-101.65,-13.27,170.1,171.35,169.4,170.2
01-01-2020 13:08,32099.05,32101.6,32093.85,32098.05,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 13:08,33.95,34.6,33.75,34,94.55,113.46,18.91,0,0,,,60.55,60.8,64.8,59.95,-6.45,,01-01-2020 13:08,136.55,137.8,135.15,136.75,66.35,79.62,13.27,1,0,SL_hit,79.62,-70.4,-68.8,12.65,-71.45,-101.65,-13.27,170.5,171.55,169.75,170.75
01-01-2020 13:09,32097.75,32103.9,32097.7,32099.65,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 13:09,34.2,34.8,34.05,34.25,94.55,113.46,18.91,0,0,,,60.3,60.5,64.8,59.75,-6.45,,01-01-2020 13:09,137,137,135.2,136.1,66.35,79.62,13.27,1,0,SL_hit,79.62,-69.75,-68.85,12.65,-70.65,-101.65,-13.27,171.2,171.05,170,170.35
01-01-2020 13:10,32098.5,32104.3,32096,32102.05,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 13:10,34.5,35.25,34.25,35.2,94.55,113.46,18.91,0,0,,,59.35,60.3,64.8,59.3,-6.45,,01-01-2020 13:10,136.15,136.95,135.15,135.35,66.35,79.62,13.27,1,0,SL_hit,79.62,-69,-68.8,12.65,-70.6,-101.65,-13.27,170.65,171.2,170.4,170.55
01-01-2020 13:11,32101.95,32105.15,32096.2,32102.65,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 13:11,35.15,35.2,33.7,33.7,94.55,113.46,18.91,0,0,,,60.85,60.85,64.8,59.35,-6.45,,01-01-2020 13:11,135.2,137.25,134.15,137.2,66.35,79.62,13.27,1,0,SL_hit,79.62,-70.85,-67.8,12.65,-70.9,-101.65,-13.27,170.35,170.95,169.35,170.9
01-01-2020 13:12,32102.4,32105.65,32095.65,32104.2,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 13:12,33.85,34.7,33.8,34.5,94.55,113.46,18.91,0,0,,,60.05,60.75,64.8,59.85,-6.45,,01-01-2020 13:12,136.9,137.4,135.6,135.9,66.35,79.62,13.27,1,0,SL_hit,79.62,-69.55,-69.25,12.65,-71.05,-101.65,-13.27,170.75,171.2,170.3,170.4
01-01-2020 13:13,32102.7,32105.35,32099.75,32100.7,32100,02-01-2020,09-01-2020,16-01-2020,30-01-2020,27-02-2020,26-03-2020,01-01-2020 13:13,34.55,35,34.15,34.25,94.55,113.46,18.91,0,0,,,60.3,60.4,64.8,59.55,-6.45,,01-01-2020 13:13,136.25,136.7,135,136.7,66.35,79.62,13.27,1,0,SL_hit,79.62,-70.35,-68.65,12.65,-70.35,-101.65,-13.27,170.8,170.85,170,170.95
